user_id,birth_date,sex
9947,26/02/89,female
16393,25/03/93,female
3319,09/04/92,female
11206,07/10/89,male
5084,02/01/87,male
9596,27/04/00,female
10514,23/08/91,male
15866,24/08/87,male
16558,30/04/91,female
15751,16/12/93,female
9771,28/05/88,female
7506,20/01/92,female
15573,03/12/93,female
17605,16/08/93,male
20281,17/05/91,male
3862,21/01/90,male
16798,31/05/92,male
6113,26/02/97,female
16127,08/06/93,male
19968,12/05/94,male
19992,02/04/95,male
16360,09/08/92,female
20746,01/04/93,male
19711,03/09/94,female
16590,26/03/92,male
5191,17/12/94,male
11236,15/08/90,female
699,05/05/95,female
19118,29/11/94,female
3493,20/10/97,female
163,16/09/94,female
13840,04/05/95,male
7843,30/08/91,female
15587,10/05/92,female
1455,11/07/90,female
9560,30/07/90,male
7625,26/06/94,female
13676,21/02/95,female
12245,03/05/94,male
4523,12/09/89,male
16613,19/03/98,male
20380,08/10/90,male
20766,20/01/99,male
1082,16/01/93,male
1251,28/03/97,male
4527,24/01/91,male
7142,26/01/92,male
20820,07/08/88,female
19766,18/08/89,female
2247,28/09/92,male
5633,28/12/88,male
19218,04/11/97,male
13766,13/02/95,male
18520,04/05/96,male
13075,20/06/87,male
17703,12/08/94,female
1437,20/03/96,male
2084,01/04/98,female
11118,01/06/93,female
10437,11/09/90,male
7734,17/06/88,female
5946,26/03/98,female
19083,17/10/96,male
15241,09/08/89,male
21069,12/04/95,female
9602,20/07/90,male
12057,17/09/91,male
4609,30/11/93,male
3235,14/02/94,female
319,09/10/93,male
9823,26/01/90,male
19464,27/09/90,female
16959,23/05/00,male
2462,13/01/90,male
6948,03/01/91,male
2323,23/02/89,female
20163,25/04/90,male
1173,22/02/92,male
12911,11/09/92,female
18285,21/12/94,male
20210,23/12/90,female
11641,22/04/95,female
9996,30/05/91,female
820,03/04/91,male
20620,11/09/92,female
12715,10/03/92,female
13242,17/05/97,male
9520,13/03/94,male
5223,22/10/94,female
13765,03/03/93,female
18488,02/02/94,male
17460,22/11/95,male
3764,21/09/95,male
9401,24/07/93,male
8630,25/10/95,male
12868,07/11/91,female
3868,25/06/91,male
6763,30/05/87,female
14823,17/12/89,male
3918,15/06/90,female
257,01/05/95,male
2571,09/03/93,female
1311,15/05/96,male
2696,24/02/91,female
18323,28/07/92,male
5478,12/12/90,male
7299,31/01/90,female
5547,18/03/94,male
17233,29/04/92,male
10179,14/09/96,female
13530,23/08/94,male
16586,12/12/89,male
8133,26/08/93,male
11971,30/03/90,female
14609,10/10/90,female
10535,25/05/97,female
16397,01/03/92,female
6103,09/11/94,female
18743,27/01/93,male
12118,09/07/94,female
5163,14/02/93,female
15325,22/04/92,female
13713,19/07/89,female
12795,14/05/91,female
1114,14/10/93,male
11137,10/10/91,male
5329,12/05/96,male
12434,02/07/95,male
5905,25/12/90,male
16380,19/03/90,male
10989,24/01/96,male
18926,25/11/90,female
8810,29/11/93,female
6302,22/09/94,male
21203,31/12/93,male
19306,14/01/93,female
6944,17/01/92,male
18279,04/10/89,female
9135,21/09/93,male
1464,25/02/91,male
8200,22/07/94,male
1630,23/03/92,female
9126,07/04/92,female
11226,18/02/94,female
17372,23/07/92,female
17904,18/12/90,female
654,26/07/87,male
8716,01/09/92,male
5922,27/08/95,female
10241,05/07/95,female
16326,22/08/93,male
11400,10/07/90,female
1220,06/09/95,female
12516,10/08/85,female
20719,12/11/93,female
9462,18/01/90,male
6716,12/02/99,female
15993,09/06/89,female
9427,09/09/93,male
17446,04/10/94,male
5542,16/12/92,female
10337,02/05/89,female
19103,25/11/92,male
18694,09/12/88,male
8737,18/11/90,male
8607,13/07/90,female
5583,27/04/92,female
5102,05/07/88,male
13292,14/06/89,male
4338,23/07/90,male
11650,06/03/92,male
14606,16/03/90,male
15859,12/05/90,female
2450,02/07/93,male
15071,28/02/89,female
13355,23/05/97,male
10525,07/07/92,male
13487,30/08/90,male
7824,28/01/91,female
5944,15/12/92,female
2403,29/12/92,female
17362,22/01/93,female
3346,18/11/88,male
19527,16/04/90,male
14044,16/07/95,male
13376,24/10/89,male
9304,31/07/90,male
13626,26/06/96,male
13541,15/09/91,male
13609,13/05/92,female
8222,22/03/90,female
1210,27/04/87,female
5502,23/11/90,female
16996,29/01/87,male
7040,16/10/93,male
10468,18/09/93,female
6617,11/06/91,male
1622,16/08/92,female
14017,15/06/94,male
7726,26/09/88,female
19353,07/07/85,female
12924,27/01/95,female
15043,16/10/91,male
4071,22/03/90,female
16638,03/10/91,female
16129,14/11/95,male
4656,21/04/90,female
7879,14/02/94,male
10802,27/04/93,male
4677,13/07/92,female
15384,17/08/88,male
222,22/10/95,female
10338,21/12/94,female
16536,27/04/96,female
6739,27/09/91,female
17134,13/12/87,male
7408,15/09/88,female
19255,16/11/93,female
6472,04/01/93,female
4861,13/12/91,male
1204,04/01/92,female
15215,26/03/91,male
896,06/11/88,male
20387,22/01/96,female
8168,31/05/94,male
21121,07/04/96,female
4373,22/05/90,female
18737,07/03/92,male
926,04/09/93,male
14529,04/05/90,female
11978,,male
7789,10/12/91,male
12678,29/09/93,female
21367,20/01/87,male
16507,15/08/90,female
3617,18/11/88,male
12760,04/03/93,male
10163,29/03/94,male
459,01/11/93,male
20302,25/10/90,male
4792,29/03/95,female
11195,25/09/93,female
13929,17/04/90,female
13861,23/04/87,male
7540,09/01/92,male
14855,03/12/92,female
6690,07/01/94,male
8414,14/07/95,female
13828,28/05/92,male
20901,05/01/93,male
5892,12/02/93,female
2345,04/10/95,female
16053,31/01/91,male
1767,07/02/91,male
8083,13/08/93,male
12189,13/08/91,female
6243,15/09/95,female
9636,11/06/88,male
5142,26/10/91,female
13113,14/02/94,female
16204,22/08/95,female
10529,25/12/90,male
12673,17/11/94,female
10732,10/03/90,male
20471,13/12/93,male
17404,13/10/95,female
16359,26/07/94,female
8783,04/05/86,male
12390,20/11/89,male
1629,21/09/94,female
8093,13/10/90,male
5227,07/06/96,female
16988,06/02/92,male
15141,30/01/95,male
14284,30/09/97,female
13314,02/01/94,male
8297,30/05/97,female
14438,22/11/92,female
10016,12/10/94,female
12979,09/01/93,female
19294,15/12/92,male
15411,27/05/87,female
12642,14/11/92,male
13052,24/08/87,female
4178,23/07/93,female
21100,29/09/93,female
7654,09/10/92,male
8951,01/08/89,male
13203,28/12/91,female
2949,08/04/90,male
14754,30/04/91,male
6084,18/09/95,female
179,03/12/90,female
19253,30/04/96,female
340,27/01/91,male
18763,28/05/94,male
6257,15/02/89,female
3586,11/02/95,male
20846,25/06/92,male
18206,31/01/91,male
2312,08/03/94,female
6107,30/11/86,male
20584,19/07/93,male
10006,10/12/94,male
7030,04/03/92,female
17429,24/04/93,female
18377,08/03/89,female
141,28/06/96,male
9198,01/07/92,female
21103,04/04/94,male
10625,18/06/94,female
18826,12/04/91,female
2441,01/12/94,male
12495,30/11/96,male
582,27/10/89,male
6070,28/10/89,female
6533,22/10/95,male
20337,27/12/93,male
7418,02/04/89,female
12983,14/04/99,female
18456,16/06/89,male
7590,28/04/92,male
8746,29/03/90,male
21317,10/08/92,female
12707,27/06/91,female
1225,22/05/87,male
20853,10/12/90,female
1121,26/10/92,female
8353,07/06/98,female
13897,14/06/92,female
4076,24/03/92,female
3145,24/07/91,male
13346,12/02/95,female
21232,02/08/92,female
7617,08/07/92,male
1892,05/02/94,female
10954,10/10/92,male
15867,24/12/93,female
16667,05/05/92,male
13516,27/08/94,male
15538,01/09/95,female
17407,21/05/93,female
9529,15/12/90,male
11906,02/02/89,female
13295,26/06/94,male
21096,05/04/89,male
4721,01/08/88,female
18723,30/07/99,male
11264,21/07/94,male
951,15/07/89,female
5806,11/02/95,female
6247,05/01/89,male
12441,25/06/91,female
14890,17/09/95,female
20735,26/10/91,female
6145,01/01/90,female
1515,14/08/92,female
13499,26/10/91,female
2184,27/02/89,male
5706,11/07/93,female
1448,23/03/90,male
10700,01/10/98,male
20694,15/11/97,female
4000,28/05/88,male
2343,26/06/93,female
11764,25/10/95,male
20000,28/12/89,male
20599,25/02/91,male
4228,15/04/93,male
20917,31/01/91,male
21005,17/05/92,female
3800,27/04/98,female
10995,08/12/91,male
350,14/03/92,female
4073,26/08/92,male
10136,23/02/94,female
18490,03/11/92,female
4700,23/12/91,male
12129,19/09/91,male
15696,01/03/00,male
4472,10/10/92,female
9641,12/06/95,male
13031,15/01/89,female
5254,12/09/94,female
15956,17/04/93,female
14995,27/10/91,female
11128,20/03/93,male
12870,28/11/93,male
21325,26/05/96,male
5103,11/03/91,female
20293,25/07/94,male
14656,03/08/92,female
10852,02/05/88,female
2549,03/03/90,male
3602,19/05/89,male
3184,22/10/93,female
4648,30/04/94,female
2637,16/11/90,female
20557,25/06/95,female
16789,16/10/91,male
8211,12/06/93,female
7502,26/01/94,female
1827,02/11/92,male
5678,06/07/94,male
5901,28/03/92,female
8516,15/04/95,female
9573,17/10/94,female
3609,20/03/95,male
1591,13/12/90,female
17765,11/09/96,female
14087,25/04/93,male
3647,06/08/91,male
16729,13/10/93,female
21129,11/08/91,male
3855,10/07/91,male
2306,05/02/95,female
8566,03/09/89,male
3377,07/09/92,male
3094,09/10/88,male
11701,20/05/89,male
7121,01/01/90,female
9647,23/02/92,female
21052,17/04/95,male
4682,24/11/87,female
20405,27/06/92,male
19445,02/08/98,female
3356,16/09/87,male
6117,07/04/89,male
1509,20/02/93,female
9307,01/06/95,female
10085,10/05/95,male
12776,15/09/95,male
17548,10/04/94,male
17072,10/08/93,female
13224,15/03/93,male
16297,15/07/93,female
16836,12/05/92,male
6170,10/11/94,male
18789,24/02/94,female
20608,24/05/90,male
19578,14/09/91,female
19938,09/02/94,female
18067,27/12/93,male
5781,12/07/95,male
14685,15/09/88,male
12378,25/01/91,male
5256,18/06/93,female
12730,20/12/94,female
10183,07/10/90,female
10436,19/08/91,female
15174,10/11/91,female
3363,12/02/90,male
2009,02/11/92,male
1463,16/08/93,female
21335,17/09/95,male
17466,26/11/93,female
13424,10/08/97,female
16168,20/12/90,male
224,24/11/93,male
861,09/02/90,female
4860,06/12/97,male
2166,23/02/93,female
12463,15/04/85,female
11981,09/05/93,male
1569,10/05/92,female
6297,11/07/90,female
13364,27/08/87,female
7960,25/08/97,male
6848,06/06/95,male
16271,17/12/93,male
13802,30/03/94,male
8648,26/09/93,male
20648,15/05/89,male
5338,27/11/95,female
13872,14/01/95,female
20947,02/11/92,female
11510,05/04/94,male
1070,01/10/94,male
3106,02/05/96,male
3439,22/10/92,female
10092,03/04/90,male
20397,03/10/94,male
19257,31/08/93,male
2997,14/03/95,female
1155,05/11/95,male
11221,28/02/94,female
977,14/11/90,female
11008,27/12/94,female
19320,21/12/95,male
8654,24/06/88,female
16044,10/12/93,female
14018,13/04/92,female
18326,19/01/97,male
13209,27/10/93,female
7749,16/01/89,male
15458,10/04/92,male
18263,28/03/97,female
14053,26/09/96,male
11931,02/03/92,male
5186,26/06/98,male
1385,20/10/94,female
21362,16/11/92,male
10760,28/02/93,female
13153,08/10/90,male
7070,,female
5092,25/04/93,female
1799,02/05/93,female
15157,18/04/95,male
16939,03/10/91,female
5234,31/08/87,female
13177,24/08/91,male
19425,27/11/91,female
2839,15/11/92,female
10043,05/03/92,male
17403,09/11/90,male
11973,11/02/92,male
13231,29/10/91,female
17874,27/01/90,female
16475,13/06/91,female
4478,10/05/95,female
21219,13/08/95,male
15844,16/01/91,male
2405,24/11/91,female
15898,10/08/93,female
19773,24/05/89,male
15831,26/07/88,female
2714,08/12/91,male
4169,23/12/87,female
10687,14/02/95,male
10582,12/10/95,male
3055,31/10/94,male
4048,30/06/93,female
5311,07/03/97,male
9915,13/03/92,female
2820,22/02/93,male
10888,12/07/93,female
267,30/11/91,female
18282,01/03/94,male
13298,26/01/92,female
3533,08/10/90,male
8034,04/01/89,female
8218,04/11/95,female
20627,30/01/91,female
3330,12/08/91,male
19835,14/06/94,male
7473,17/06/94,female
4116,15/08/90,female
9131,25/05/90,female
1681,30/12/90,female
6822,28/09/91,female
11590,04/09/91,male
9505,05/07/93,female
13246,12/10/94,female
15648,19/08/92,male
3258,07/03/87,male
11419,02/09/03,male
4136,16/12/97,female
18508,02/08/94,female
7827,11/06/90,female
10650,18/04/92,male
16825,22/10/96,female
15812,11/01/91,male
21351,21/04/93,male
208,13/09/90,female
735,18/03/99,male
2351,28/05/90,male
4698,16/12/91,male
12844,02/10/96,female
11740,29/11/95,male
6489,02/07/92,female
6621,19/02/92,female
4837,16/09/92,male
21364,03/03/98,male
17052,14/09/91,female
13016,02/04/91,male
1845,06/10/92,male
8728,26/09/92,male
7156,05/09/92,male
18309,02/02/93,male
17401,03/11/93,male
10889,08/01/94,male
20069,07/07/94,female
3701,29/10/94,male
10774,06/12/88,male
20037,30/06/90,male
11990,27/04/92,male
9434,06/11/95,male
14204,02/11/87,male
17573,04/05/92,male
7444,17/08/88,male
5310,20/03/95,male
17505,25/05/93,female
4113,10/03/88,male
4699,19/03/97,male
13276,30/12/92,male
8680,27/11/90,male
15682,04/09/88,male
6476,16/02/93,female
9831,02/06/88,male
13611,06/09/92,male
11776,25/10/87,female
13882,16/01/91,female
18535,08/03/97,female
19645,15/01/89,male
3203,19/04/90,female
18855,05/01/91,female
16631,11/09/85,male
7033,05/01/93,male
4214,21/01/93,male
3447,27/11/93,female
9069,25/06/94,female
19597,26/10/94,female
15385,13/03/88,female
14760,05/10/92,male
550,18/08/92,male
5340,21/03/95,male
16413,21/04/91,male
8562,16/04/92,female
6086,15/07/88,female
2912,14/11/87,male
21251,23/10/89,male
4079,17/09/97,male
4015,03/01/92,male
14417,23/12/90,male
1271,06/01/88,male
3002,01/09/89,male
10816,26/02/95,male
549,07/10/96,female
17653,05/04/94,female
2204,22/04/95,female
11182,25/11/89,male
6865,02/09/96,female
17770,25/03/87,female
8180,22/06/94,female
16067,21/01/91,male
6043,11/09/88,female
18414,29/10/90,male
20366,28/05/91,female
11238,10/03/93,female
4620,13/05/89,female
466,13/10/95,male
4385,14/07/91,male
18831,17/09/96,female
13183,29/10/91,female
6709,13/07/91,male
765,22/05/92,female
19519,25/09/89,male
17715,15/04/95,male
16008,19/03/90,female
3885,09/09/94,male
4761,26/07/96,male
12056,10/12/92,male
14371,14/06/86,male
8015,24/09/94,female
14642,09/02/94,male
10803,17/08/94,female
20738,26/12/87,male
18533,28/07/92,male
5847,23/05/90,female
10189,16/05/94,male
16490,28/09/94,female
13243,01/02/93,female
8812,23/11/92,male
8715,26/05/90,female
7655,,female
11619,01/10/92,female
336,05/10/96,male
14965,29/07/96,male
18443,14/05/95,female
2783,12/02/93,female
9802,09/05/93,female
16041,21/04/93,female
14151,15/04/93,male
16980,02/12/93,male
2531,01/09/90,female
8896,31/08/89,male
6999,19/02/93,male
13570,11/12/91,female
6435,24/10/91,female
11114,30/12/97,male
16117,17/01/94,male
9242,05/10/93,male
10893,08/07/90,female
12465,28/11/93,male
21147,10/11/96,female
17499,15/01/88,female
9826,07/11/92,male
7738,21/12/95,female
1274,26/12/93,male
19768,18/01/93,female
12867,08/08/96,male
10275,01/02/90,male
13175,09/04/93,male
11200,23/11/94,female
20325,22/12/91,female
2700,01/11/92,male
8505,07/02/90,male
9097,28/11/89,male
13951,04/07/91,female
9027,04/05/92,male
16148,26/08/97,male
7392,13/12/91,female
20744,28/02/95,male
16532,05/05/94,female
14308,26/12/94,female
15468,27/08/89,male
11165,20/12/92,female
16136,05/09/90,male
12850,22/08/90,male
7919,13/07/90,female
8268,16/03/89,male
15763,07/10/90,male
2578,26/07/94,female
8141,29/03/97,female
7223,24/12/92,female
17115,03/04/97,male
16260,02/09/91,female
13700,26/06/93,female
9077,28/12/97,female
18543,07/09/88,female
8606,29/10/92,male
12155,11/03/85,male
9042,09/09/91,male
3115,28/03/94,female
3632,25/08/92,female
13588,01/01/92,female
20641,20/01/92,female
19674,29/12/91,male
8109,15/08/91,female
12195,12/12/97,male
953,06/01/96,male
3618,04/07/93,male
13837,26/05/90,male
19756,12/06/95,male
20006,10/02/93,female
20941,22/01/91,male
9057,05/05/94,male
9386,03/01/89,male
14152,25/08/93,male
18308,22/07/94,male
10235,22/09/91,female
8793,23/05/93,male
15211,27/10/92,female
17850,13/10/93,female
12807,10/08/96,male
4117,20/07/87,female
14376,11/03/91,female
16196,30/10/92,female
2274,02/03/89,male
19176,15/01/93,male
9457,01/05/95,male
3333,06/10/87,male
5452,22/05/92,female
9631,24/06/91,male
4131,13/11/89,male
8177,29/03/92,male
5683,13/11/97,female
18843,19/10/84,female
11216,23/05/87,male
4816,25/05/92,female
18896,16/04/88,male
15062,15/12/89,female
17708,06/08/92,female
14459,25/04/93,male
16107,20/04/94,female
21245,28/11/94,male
2396,17/02/92,male
4741,28/10/95,female
10972,30/09/91,male
18229,22/07/97,female
5850,15/04/88,male
1336,10/06/91,female
19851,10/06/94,male
7788,16/04/90,male
7828,20/09/86,female
7918,06/11/91,male
2983,10/12/90,male
4091,21/12/93,male
4805,21/10/86,female
1241,07/02/89,female
4550,20/03/97,female
9639,19/03/93,male
8087,18/03/91,female
207,16/08/89,male
3644,12/01/97,male
4070,15/02/93,male
14267,12/03/97,female
19382,07/08/92,female
17958,21/08/91,female
2827,21/07/96,male
10668,19/06/92,male
4590,04/01/92,male
11026,21/08/92,male
5721,09/02/90,male
17304,21/08/92,female
13571,08/02/89,female
8796,16/05/91,female
12679,22/11/93,male
5677,30/04/88,female
13687,27/07/87,male
9211,17/11/95,male
4628,10/12/94,female
13480,04/07/91,female
1289,04/07/93,female
13490,21/03/93,female
1436,21/09/91,male
11627,17/11/91,female
16215,16/11/88,female
4573,26/12/90,male
16200,15/09/91,male
18214,04/05/92,female
5061,21/11/90,male
11394,19/09/91,female
17059,13/12/94,male
2339,03/07/94,female
18087,28/06/93,male
10170,11/08/92,female
5936,03/01/91,male
10663,09/06/92,male
2431,31/01/95,male
21186,20/03/97,male
6019,15/02/93,male
15005,11/09/95,female
12544,23/06/94,male
6801,21/07/90,female
8565,30/08/91,male
11918,28/10/91,female
8797,23/12/91,female
10711,10/08/90,male
8003,05/02/94,female
19691,21/06/94,female
7929,20/04/96,female
11099,28/01/92,female
16591,01/03/91,female
9219,01/03/90,female
946,11/05/90,female
12265,,male
2115,11/07/90,female
13785,17/05/96,male
4931,09/09/90,female
17313,23/04/95,male
12145,02/09/91,female
11464,07/09/93,female
5601,08/10/92,female
18940,23/10/91,male
3919,09/02/97,female
5334,09/04/92,male
15548,09/06/93,female
19141,30/03/95,male
11734,20/02/92,male
19797,11/01/93,female
6517,08/12/91,female
11113,18/12/90,female
5774,26/08/94,male
11539,03/10/92,male
12633,15/03/90,male
19821,21/11/91,male
17551,01/10/91,female
15963,18/11/88,male
21037,21/04/98,female
1397,22/06/88,female
12695,09/07/86,female
304,06/01/94,female
11642,29/04/88,female
13444,05/04/91,female
15229,10/10/94,female
5475,23/07/93,male
5615,19/03/89,male
9243,02/12/92,male
16495,26/04/94,male
4534,26/01/94,female
17348,18/02/87,female
14348,10/07/96,male
1679,24/07/88,female
18658,29/09/96,female
17965,22/04/88,male
14270,28/06/88,male
4352,26/10/94,female
19648,11/06/91,female
6854,22/06/91,female
3066,31/12/91,male
21313,21/10/87,female
190,16/09/94,male
1239,21/02/99,female
630,11/10/94,male
16077,16/12/94,female
12437,23/08/89,female
11240,24/08/94,male
10062,08/12/93,male
6004,14/04/89,female
21169,10/04/95,male
6855,17/08/98,male
5674,06/03/94,female
11234,21/07/94,female
17643,10/09/90,male
402,13/07/92,female
18410,06/11/91,female
12146,18/08/95,male
256,13/02/94,female
2277,19/02/93,female
18097,25/12/90,male
13510,16/09/89,female
14964,23/03/92,male
20250,06/09/88,male
2319,01/05/97,female
3926,08/11/94,female
17830,07/04/87,female
3903,29/01/93,male
18344,21/11/86,female
12665,07/08/93,male
936,07/02/94,female
12015,24/07/93,male
20331,05/09/91,female
15392,14/11/95,female
13090,25/12/89,male
2557,06/06/93,male
16292,16/08/93,male
5710,18/01/92,female
1203,26/09/92,female
1216,13/06/88,male
1317,06/06/92,male
6040,01/02/89,male
9141,11/07/95,female
7222,22/02/89,female
19005,30/05/92,female
7782,03/10/91,male
8861,02/11/91,female
19568,12/04/93,female
15052,28/04/90,male
17896,12/10/93,female
7284,18/11/94,male
5021,26/05/91,male
13470,27/12/91,male
5501,10/01/93,female
15203,27/11/91,male
13414,14/07/90,male
17623,29/06/90,female
1375,22/04/94,female
10473,27/09/94,female
14197,27/11/95,female
9080,10/03/95,female
2220,22/11/92,male
5711,30/11/92,female
15606,25/06/93,male
4969,09/09/90,male
8475,10/06/90,female
3780,04/04/90,female
12291,02/07/91,male
19848,09/11/93,female
9095,08/04/90,male
6722,26/07/89,male
6414,04/04/94,female
15584,20/01/89,male
16208,11/06/93,male
18135,14/03/94,female
5884,20/07/93,male
21073,14/10/93,male
878,03/08/90,female
17822,10/12/92,male
9020,03/09/89,female
7719,03/09/93,male
19491,16/01/91,female
13807,03/07/94,male
10718,20/02/95,male
20650,14/04/90,male
11909,02/04/91,male
14019,15/02/90,male
6922,02/04/00,male
1054,11/06/97,female
12473,24/02/94,male
21136,18/08/88,female
431,25/04/92,male
13644,16/12/94,male
13297,26/12/93,male
2021,07/06/92,female
15579,04/06/91,male
16555,23/08/93,female
130,12/09/93,female
4428,07/04/97,male
20914,27/12/92,female
13717,06/02/88,male
9784,24/06/95,female
11967,13/10/91,male
4252,29/09/96,female
2000,19/08/89,male
14141,22/09/91,female
10884,26/11/93,female
2280,22/12/86,female
2733,08/05/95,female
12105,20/01/96,male
4238,03/02/93,male
11867,17/05/91,male
17299,04/06/88,male
6111,25/12/91,female
14330,19/09/93,male
14407,07/12/93,female
12512,17/06/88,male
5498,29/06/94,female
14268,10/10/90,male
11088,30/08/94,female
10335,18/07/90,female
18742,28/12/91,male
20614,24/07/96,male
2024,19/12/93,male
4909,23/07/94,female
9120,02/01/93,male
16151,27/01/90,female
3574,05/11/94,female
1151,07/05/91,male
10556,29/04/96,male
18035,17/07/89,male
16792,09/11/94,female
5300,06/01/92,female
4692,16/02/93,female
9952,20/03/94,female
16243,06/12/97,female
307,06/08/93,female
3997,28/12/91,female
17476,18/05/89,male
8597,23/01/91,female
11360,12/02/89,female
17359,28/08/95,male
2097,31/05/94,male
5532,06/04/96,male
20145,31/07/92,female
2650,29/12/91,female
15783,28/10/90,female
10586,07/04/90,male
13263,09/01/91,male
8454,02/10/96,female
7072,05/11/88,male
6606,05/01/98,male
17586,13/03/93,female
3187,27/06/92,male
7259,24/05/94,female
11671,11/05/92,female
20077,01/09/87,male
3124,21/11/94,female
20716,28/05/90,male
7338,07/05/89,female
14881,31/10/90,male
6544,01/08/90,male
19011,30/08/91,female
16478,09/02/91,female
11409,18/01/94,female
726,01/02/95,male
11945,10/02/89,male
2350,18/12/91,female
2537,14/06/91,female
20371,,male
1134,08/07/92,female
14889,12/08/91,male
9066,04/04/94,male
5027,09/02/90,female
16952,24/07/93,female
19758,20/09/91,female
2309,02/07/94,male
18262,25/02/92,female
6843,13/06/95,female
8901,14/09/91,female
8576,05/02/90,male
21112,30/05/93,female
6426,21/01/95,male
10538,14/04/91,female
14767,27/09/91,female
2995,23/05/91,male
2586,15/10/90,male
15639,05/07/90,male
1111,28/04/89,female
2719,17/06/95,female
15445,11/10/88,female
5515,30/10/96,male
9653,08/03/95,male
8256,16/08/94,female
16090,19/02/94,female
3509,09/07/92,female
14170,29/04/91,male
21320,16/10/90,male
3481,17/02/94,male
18250,22/07/96,female
15284,08/05/91,female
19295,10/09/91,male
18094,26/08/89,male
18902,18/09/94,female
20315,09/10/88,female
10647,13/06/93,male
7085,09/05/93,male
6299,01/03/95,male
6310,10/02/98,male
8859,31/08/94,female
9895,09/03/94,male
5998,25/11/88,female
16860,17/05/93,female
19985,24/08/90,male
15658,24/08/91,male
13360,02/08/93,male
1801,02/02/94,female
12347,03/10/95,male
11329,11/12/92,female
20863,02/06/96,male
13077,19/10/90,female
12943,20/09/94,female
14031,30/06/93,male
3551,06/11/98,male
12615,04/10/94,female
17130,30/05/88,female
7065,12/09/92,male
10497,01/08/92,male
19277,15/04/92,male
19897,05/05/90,female
16961,18/02/96,female
13284,23/11/91,male
225,27/06/89,female
6539,18/05/93,male
1959,05/06/88,male
9337,17/02/93,male
12185,26/08/89,male
16481,02/04/93,male
16554,14/06/93,male
19966,28/07/91,male
4938,16/08/95,male
14161,01/06/91,female
13891,17/06/94,male
19682,08/01/88,male
18253,21/03/95,male
16908,31/12/94,male
19765,21/08/86,male
14035,04/04/89,female
8341,04/01/92,male
19482,17/12/87,female
9967,23/12/93,female
21334,19/05/89,female
8803,03/06/91,female
8490,04/06/88,male
7335,09/10/91,male
6480,25/10/91,male
8863,04/10/98,female
15554,26/02/96,female
1758,24/02/96,female
7467,01/09/97,male
5763,28/01/97,male
13553,28/03/90,female
28,18/09/97,male
11431,23/06/95,female
14992,31/05/93,female
19516,17/06/91,female
19368,25/10/90,female
16898,30/07/90,female
7543,08/10/95,female
8027,21/12/91,female
16950,,female
10561,15/12/90,male
6259,25/08/94,male
191,16/05/91,female
10543,21/09/95,female
16033,29/03/96,female
3407,17/02/91,female
452,28/05/92,male
12513,22/03/90,male
6332,27/02/94,male
16471,12/08/86,male
18618,23/06/94,male
5596,04/02/97,male
13387,18/02/92,male
787,16/02/89,male
11190,29/07/92,male
9354,27/11/89,male
7700,22/03/93,female
18144,26/01/97,female
2627,29/08/95,male
20797,03/09/92,male
6237,21/06/88,female
19595,23/10/93,male
21058,27/08/91,male
6593,19/05/95,female
13911,21/12/92,male
7364,31/12/89,female
16221,06/06/91,female
8582,28/12/85,male
17655,10/10/91,male
9658,07/03/90,female
9145,15/01/88,female
5366,08/11/91,female
1844,06/10/90,female
7660,19/01/87,male
15057,18/08/92,male
9563,15/04/90,male
13953,21/04/94,male
19135,12/11/93,male
11561,15/04/95,female
13067,10/02/96,female
8057,18/06/95,male
19618,29/05/94,female
6514,11/09/89,male
12851,27/06/96,male
20609,06/07/94,male
13549,01/04/93,male
12278,09/08/90,female
7480,15/11/89,female
6694,07/02/90,female
8997,08/07/89,female
10694,01/07/88,female
19398,17/09/92,female
14733,27/07/90,male
3448,15/04/92,male
7935,15/04/88,female
633,10/01/98,male
11000,23/12/91,male
11870,16/10/89,male
15483,15/07/93,male
10933,12/08/88,male
4270,27/06/91,male
14391,11/01/92,female
10753,08/11/92,female
14199,27/08/89,male
1730,30/09/89,female
16742,23/09/91,male
9576,23/04/95,male
11210,06/09/92,male
16180,07/03/90,female
10512,22/10/90,male
17009,01/06/95,male
11934,03/04/94,male
18858,22/03/91,male
6960,29/04/92,female
15321,01/11/94,female
194,06/06/90,male
5648,02/11/86,female
2031,03/09/93,female
8744,06/06/96,male
19385,28/09/90,male
21098,24/03/94,male
11557,07/11/92,male
20583,24/03/92,male
16895,23/03/96,male
5720,08/06/95,female
12996,16/10/87,female
13975,30/01/95,male
11733,15/02/86,female
14064,05/09/93,male
17514,21/05/88,male
8273,27/01/91,male
14709,13/02/92,female
15219,12/01/94,female
3273,19/05/90,male
20856,08/02/91,male
13310,29/09/91,male
19995,17/03/86,female
12574,11/04/96,male
15615,25/12/89,male
10465,07/04/93,male
1717,29/10/89,female
7203,03/06/91,female
4074,31/08/90,male
13904,05/08/95,male
6892,09/03/91,female
14250,26/06/90,male
4596,06/02/89,female
1267,18/12/95,male
20962,14/09/89,male
14853,26/12/93,female
17701,21/12/94,female
879,08/07/93,female
1774,11/10/94,female
14023,16/04/94,female
14412,12/09/87,male
10194,06/01/91,female
15252,10/09/90,female
6837,15/10/92,female
6081,29/11/93,female
14916,26/03/92,female
3839,11/02/91,female
15888,27/04/92,male
17212,24/01/91,female
7022,04/04/95,female
11275,05/01/93,male
1606,22/06/89,male
10821,06/04/96,female
