user_id,order_id,action,time
980,1275,create_order,26/08/22 00:19
981,1276,create_order,26/08/22 00:20
982,1277,create_order,26/08/22 00:21
217,1278,create_order,26/08/22 00:23
348,1279,create_order,26/08/22 00:25
983,1280,create_order,26/08/22 00:25
348,1281,create_order,26/08/22 00:26
822,1282,create_order,26/08/22 00:26
983,1283,create_order,26/08/22 00:27
984,1284,create_order,26/08/22 00:29
985,1285,create_order,26/08/22 00:30
986,1286,create_order,26/08/22 00:30
987,1287,create_order,26/08/22 00:31
988,1288,create_order,26/08/22 00:31
988,1289,create_order,26/08/22 00:32
989,1290,create_order,26/08/22 00:36
990,1291,create_order,26/08/22 00:36
167,1292,create_order,26/08/22 00:37
991,1293,create_order,26/08/22 00:37
989,1294,create_order,26/08/22 00:37
992,1295,create_order,26/08/22 00:38
993,1296,create_order,26/08/22 00:39
994,1297,create_order,26/08/22 00:42
995,1298,create_order,26/08/22 00:43
993,1296,cancel_order,26/08/22 00:44
372,1299,create_order,26/08/22 00:45
996,1300,create_order,26/08/22 00:45
997,1301,create_order,26/08/22 00:46
998,1302,create_order,26/08/22 00:46
379,1303,create_order,26/08/22 00:47
999,1304,create_order,26/08/22 00:47
1000,1305,create_order,26/08/22 00:47
997,1306,create_order,26/08/22 00:47
1001,1307,create_order,26/08/22 00:48
995,1298,cancel_order,26/08/22 00:49
1002,1308,create_order,26/08/22 00:51
1003,1309,create_order,26/08/22 00:52
1005,1311,create_order,26/08/22 00:53
1004,1310,create_order,26/08/22 00:53
319,1312,create_order,26/08/22 00:54
1006,1313,create_order,26/08/22 00:56
1007,1314,create_order,26/08/22 00:56
1002,1308,cancel_order,26/08/22 00:58
1008,1315,create_order,26/08/22 00:58
1008,1316,create_order,26/08/22 00:59
1009,1317,create_order,26/08/22 01:00
711,1318,create_order,26/08/22 01:01
1010,1319,create_order,26/08/22 01:03
1011,1320,create_order,26/08/22 01:03
711,1321,create_order,26/08/22 01:04
1008,1315,cancel_order,26/08/22 01:06
1012,1322,create_order,26/08/22 01:07
1013,1323,create_order,26/08/22 01:07
1014,1324,create_order,26/08/22 01:08
1010,1319,cancel_order,26/08/22 01:09
1014,1325,create_order,26/08/22 01:09
1015,1326,create_order,26/08/22 01:10
1016,1327,create_order,26/08/22 01:12
1017,1328,create_order,26/08/22 01:13
1018,1329,create_order,26/08/22 01:15
1019,1330,create_order,26/08/22 01:15
1019,1331,create_order,26/08/22 01:16
1020,1332,create_order,26/08/22 01:20
150,1333,create_order,26/08/22 01:20
1021,1334,create_order,26/08/22 01:21
1022,1335,create_order,26/08/22 01:21
509,1336,create_order,26/08/22 01:23
509,1337,create_order,26/08/22 01:23
1023,1338,create_order,26/08/22 01:24
1024,1339,create_order,26/08/22 01:24
1025,1340,create_order,26/08/22 01:24
1026,1341,create_order,26/08/22 01:27
1004,1342,create_order,26/08/22 01:27
1022,1335,cancel_order,26/08/22 01:28
1027,1343,create_order,26/08/22 01:33
1028,1344,create_order,26/08/22 01:34
1029,1345,create_order,26/08/22 01:38
1028,1344,cancel_order,26/08/22 01:41
1030,1346,create_order,26/08/22 01:42
1031,1347,create_order,26/08/22 01:42
1032,1348,create_order,26/08/22 01:42
882,1349,create_order,26/08/22 01:44
265,1350,create_order,26/08/22 01:48
882,1351,create_order,26/08/22 01:48
1033,1352,create_order,26/08/22 01:48
1034,1353,create_order,26/08/22 01:48
1035,1354,create_order,26/08/22 01:49
1036,1355,create_order,26/08/22 01:54
64,1356,create_order,26/08/22 01:56
1037,1357,create_order,26/08/22 01:56
880,1358,create_order,26/08/22 01:56
1038,1359,create_order,26/08/22 01:59
1037,1360,create_order,26/08/22 01:59
1039,1361,create_order,26/08/22 01:59
1040,1362,create_order,26/08/22 02:01
1041,1363,create_order,26/08/22 02:01
1042,1364,create_order,26/08/22 02:03
1043,1365,create_order,26/08/22 02:04
1044,1366,create_order,26/08/22 02:04
1045,1367,create_order,26/08/22 02:05
1046,1368,create_order,26/08/22 02:07
1047,1369,create_order,26/08/22 02:08
1048,1370,create_order,26/08/22 02:08
1044,1366,cancel_order,26/08/22 02:09
1045,1367,cancel_order,26/08/22 02:10
1049,1371,create_order,26/08/22 02:12
1050,1372,create_order,26/08/22 02:12
1051,1373,create_order,26/08/22 02:14
1052,1374,create_order,26/08/22 02:17
1053,1375,create_order,26/08/22 02:17
360,1376,create_order,26/08/22 02:17
1049,1371,cancel_order,26/08/22 02:19
1054,1377,create_order,26/08/22 02:20
798,1378,create_order,26/08/22 02:20
1055,1379,create_order,26/08/22 02:23
1056,1380,create_order,26/08/22 02:25
1057,1381,create_order,26/08/22 02:26
1058,1382,create_order,26/08/22 02:27
521,1383,create_order,26/08/22 02:29
1059,1384,create_order,26/08/22 02:31
1060,1385,create_order,26/08/22 02:32
1061,1386,create_order,26/08/22 02:36
1062,1387,create_order,26/08/22 02:39
1063,1388,create_order,26/08/22 02:41
1064,1389,create_order,26/08/22 02:42
324,1390,create_order,26/08/22 02:47
1065,1391,create_order,26/08/22 02:48
324,1392,create_order,26/08/22 02:48
1066,1393,create_order,26/08/22 02:51
694,1394,create_order,26/08/22 02:53
1067,1395,create_order,26/08/22 02:55
922,1396,create_order,26/08/22 02:55
1068,1397,create_order,26/08/22 02:56
1067,1398,create_order,26/08/22 02:57
1069,1399,create_order,26/08/22 02:57
1070,1400,create_order,26/08/22 02:58
1071,1401,create_order,26/08/22 02:59
1072,1402,create_order,26/08/22 03:01
1073,1403,create_order,26/08/22 03:01
270,1404,create_order,26/08/22 03:01
270,1405,create_order,26/08/22 03:04
1074,1406,create_order,26/08/22 03:05
1075,1407,create_order,26/08/22 03:07
1076,1408,create_order,26/08/22 03:08
1077,1409,create_order,26/08/22 03:10
1074,1406,cancel_order,26/08/22 03:11
1078,1410,create_order,26/08/22 03:15
1079,1411,create_order,26/08/22 03:17
1080,1412,create_order,26/08/22 03:24
1081,1413,create_order,26/08/22 03:29
1082,1414,create_order,26/08/22 03:30
1083,1415,create_order,26/08/22 03:31
1084,1416,create_order,26/08/22 03:33
1085,1417,create_order,26/08/22 03:33
1085,1418,create_order,26/08/22 03:33
1081,1413,cancel_order,26/08/22 03:36
1085,1417,cancel_order,26/08/22 03:38
1086,1419,create_order,26/08/22 03:47
1087,1420,create_order,26/08/22 03:50
782,1421,create_order,26/08/22 03:53
1088,1422,create_order,26/08/22 03:54
499,1423,create_order,26/08/22 03:59
1089,1424,create_order,26/08/22 04:01
1090,1425,create_order,26/08/22 04:06
332,1426,create_order,26/08/22 04:07
1091,1427,create_order,26/08/22 04:09
1092,1428,create_order,26/08/22 04:12
1091,1427,cancel_order,26/08/22 04:15
1093,1429,create_order,26/08/22 04:16
1094,1430,create_order,26/08/22 04:18
1094,1431,create_order,26/08/22 04:19
1095,1432,create_order,26/08/22 04:21
1096,1433,create_order,26/08/22 04:26
413,1434,create_order,26/08/22 04:27
1097,1435,create_order,26/08/22 04:32
1098,1436,create_order,26/08/22 04:33
1052,1437,create_order,26/08/22 04:34
219,1438,create_order,26/08/22 04:36
822,1439,create_order,26/08/22 04:37
1099,1440,create_order,26/08/22 04:38
1100,1441,create_order,26/08/22 04:39
1101,1442,create_order,26/08/22 04:40
687,1443,create_order,26/08/22 04:43
1102,1444,create_order,26/08/22 04:46
770,1445,create_order,26/08/22 04:48
1103,1446,create_order,26/08/22 04:49
1104,1447,create_order,26/08/22 04:50
1105,1448,create_order,26/08/22 04:54
1104,1449,create_order,26/08/22 04:54
1106,1450,create_order,26/08/22 05:04
1107,1451,create_order,26/08/22 05:05
1108,1452,create_order,26/08/22 05:06
1109,1453,create_order,26/08/22 05:06
1111,1454,create_order,26/08/22 05:10
1110,1455,create_order,26/08/22 05:10
1110,1456,create_order,26/08/22 05:10
1112,1457,create_order,26/08/22 05:11
1113,1458,create_order,26/08/22 05:12
1113,1459,create_order,26/08/22 05:13
1114,1460,create_order,26/08/22 05:18
1115,1461,create_order,26/08/22 05:19
1116,1462,create_order,26/08/22 05:19
1117,1463,create_order,26/08/22 05:19
1118,1464,create_order,26/08/22 05:21
1119,1465,create_order,26/08/22 05:23
1120,1466,create_order,26/08/22 05:24
1121,1467,create_order,26/08/22 05:25
1122,1468,create_order,26/08/22 05:26
1123,1469,create_order,26/08/22 05:30
438,1470,create_order,26/08/22 05:30
1124,1471,create_order,26/08/22 05:32
1123,1472,create_order,26/08/22 05:34
1125,1473,create_order,26/08/22 05:35
1126,1474,create_order,26/08/22 05:35
1127,1475,create_order,26/08/22 05:38
1066,1476,create_order,26/08/22 05:38
1128,1477,create_order,26/08/22 05:39
1129,1478,create_order,26/08/22 05:39
897,1479,create_order,26/08/22 05:39
1130,1480,create_order,26/08/22 05:45
581,1481,create_order,26/08/22 05:45
1131,1482,create_order,26/08/22 05:49
1132,1483,create_order,26/08/22 05:50
1048,1484,create_order,26/08/22 05:51
1133,1485,create_order,26/08/22 05:51
581,1481,cancel_order,26/08/22 05:52
137,1486,create_order,26/08/22 05:52
137,1487,create_order,26/08/22 05:54
137,1488,create_order,26/08/22 05:54
1134,1489,create_order,26/08/22 05:55
1135,1490,create_order,26/08/22 05:55
1136,1491,create_order,26/08/22 05:56
1018,1492,create_order,26/08/22 05:56
1137,1493,create_order,26/08/22 05:59
1138,1494,create_order,26/08/22 06:02
1139,1495,create_order,26/08/22 06:04
1140,1496,create_order,26/08/22 06:06
1141,1497,create_order,26/08/22 06:06
1142,1498,create_order,26/08/22 06:07
1143,1499,create_order,26/08/22 06:08
1144,1500,create_order,26/08/22 06:09
1145,1501,create_order,26/08/22 06:10
1146,1502,create_order,26/08/22 06:11
1147,1503,create_order,26/08/22 06:11
1148,1504,create_order,26/08/22 06:13
1149,1505,create_order,26/08/22 06:13
1150,1506,create_order,26/08/22 06:16
1150,1507,create_order,26/08/22 06:19
1151,1508,create_order,26/08/22 06:19
1152,1509,create_order,26/08/22 06:24
39,1510,create_order,26/08/22 06:25
1150,1507,cancel_order,26/08/22 06:25
1153,1511,create_order,26/08/22 06:27
1152,1509,cancel_order,26/08/22 06:29
1026,1512,create_order,26/08/22 06:31
1045,1513,create_order,26/08/22 06:33
1010,1514,create_order,26/08/22 06:34
1154,1515,create_order,26/08/22 06:35
779,1516,create_order,26/08/22 06:35
1155,1517,create_order,26/08/22 06:38
1156,1518,create_order,26/08/22 06:39
1157,1519,create_order,26/08/22 06:43
1158,1520,create_order,26/08/22 06:43
1159,1521,create_order,26/08/22 06:47
287,1522,create_order,26/08/22 06:49
1121,1523,create_order,26/08/22 06:50
1160,1524,create_order,26/08/22 06:50
1160,1525,create_order,26/08/22 06:52
1024,1526,create_order,26/08/22 06:53
467,1527,create_order,26/08/22 06:53
1160,1528,create_order,26/08/22 06:53
1161,1529,create_order,26/08/22 06:53
668,1530,create_order,26/08/22 06:54
1162,1531,create_order,26/08/22 06:54
1163,1532,create_order,26/08/22 06:56
1164,1533,create_order,26/08/22 06:57
1165,1534,create_order,26/08/22 06:57
1166,1535,create_order,26/08/22 06:58
1165,1536,create_order,26/08/22 06:59
1167,1537,create_order,26/08/22 06:59
1163,1538,create_order,26/08/22 06:59
364,1539,create_order,26/08/22 07:00
1168,1540,create_order,26/08/22 07:00
1169,1541,create_order,26/08/22 07:01
1170,1542,create_order,26/08/22 07:02
1168,1543,create_order,26/08/22 07:03
1171,1544,create_order,26/08/22 07:03
1165,1536,cancel_order,26/08/22 07:05
1172,1545,create_order,26/08/22 07:06
905,1546,create_order,26/08/22 07:07
1173,1547,create_order,26/08/22 07:08
1174,1548,create_order,26/08/22 07:08
1171,1544,cancel_order,26/08/22 07:09
1175,1549,create_order,26/08/22 07:11
1176,1550,create_order,26/08/22 07:11
1177,1551,create_order,26/08/22 07:12
1178,1552,create_order,26/08/22 07:12
1179,1553,create_order,26/08/22 07:12
1180,1554,create_order,26/08/22 07:15
822,1555,create_order,26/08/22 07:16
1181,1556,create_order,26/08/22 07:18
38,1557,create_order,26/08/22 07:18
1182,1558,create_order,26/08/22 07:21
1183,1559,create_order,26/08/22 07:26
1184,1560,create_order,26/08/22 07:26
1069,1561,create_order,26/08/22 07:26
1185,1562,create_order,26/08/22 07:28
274,1563,create_order,26/08/22 07:28
1186,1564,create_order,26/08/22 07:28
1187,1565,create_order,26/08/22 07:29
496,1566,create_order,26/08/22 07:29
496,1567,create_order,26/08/22 07:29
1188,1568,create_order,26/08/22 07:31
1189,1569,create_order,26/08/22 07:32
1190,1570,create_order,26/08/22 07:33
1191,1571,create_order,26/08/22 07:34
1189,1572,create_order,26/08/22 07:34
986,1573,create_order,26/08/22 07:35
1192,1574,create_order,26/08/22 07:36
417,1575,create_order,26/08/22 07:38
1193,1576,create_order,26/08/22 07:43
1194,1577,create_order,26/08/22 07:43
1195,1578,create_order,26/08/22 07:46
1196,1579,create_order,26/08/22 07:50
1197,1580,create_order,26/08/22 07:51
1198,1581,create_order,26/08/22 07:52
1199,1582,create_order,26/08/22 07:53
1200,1583,create_order,26/08/22 07:53
1201,1584,create_order,26/08/22 07:54
286,1585,create_order,26/08/22 07:55
1202,1586,create_order,26/08/22 07:55
1203,1587,create_order,26/08/22 07:56
1204,1588,create_order,26/08/22 07:58
1205,1589,create_order,26/08/22 07:59
1206,1590,create_order,26/08/22 07:59
1207,1591,create_order,26/08/22 08:02
1208,1592,create_order,26/08/22 08:04
1209,1593,create_order,26/08/22 08:05
1210,1594,create_order,26/08/22 08:05
1211,1595,create_order,26/08/22 08:07
1189,1596,create_order,26/08/22 08:08
211,1597,create_order,26/08/22 08:09
1212,1598,create_order,26/08/22 08:09
1213,1599,create_order,26/08/22 08:11
1214,1600,create_order,26/08/22 08:12
985,1601,create_order,26/08/22 08:13
1060,1602,create_order,26/08/22 08:13
1215,1603,create_order,26/08/22 08:13
1216,1604,create_order,26/08/22 08:14
1217,1605,create_order,26/08/22 08:15
1068,1606,create_order,26/08/22 08:15
1218,1607,create_order,26/08/22 08:17
1219,1608,create_order,26/08/22 08:17
1076,1609,create_order,26/08/22 08:18
1220,1610,create_order,26/08/22 08:18
1068,1606,cancel_order,26/08/22 08:23
1220,1610,cancel_order,26/08/22 08:25
1221,1611,create_order,26/08/22 08:25
1222,1612,create_order,26/08/22 08:30
1223,1613,create_order,26/08/22 08:31
1224,1614,create_order,26/08/22 08:31
867,1615,create_order,26/08/22 08:31
1225,1616,create_order,26/08/22 08:33
1226,1617,create_order,26/08/22 08:33
1222,1612,cancel_order,26/08/22 08:35
1227,1618,create_order,26/08/22 08:40
1228,1619,create_order,26/08/22 08:41
1229,1620,create_order,26/08/22 08:42
967,1621,create_order,26/08/22 08:44
1230,1622,create_order,26/08/22 08:47
1231,1623,create_order,26/08/22 08:47
1232,1624,create_order,26/08/22 08:49
1229,1620,cancel_order,26/08/22 08:50
1233,1625,create_order,26/08/22 08:53
1231,1623,cancel_order,26/08/22 08:54
1234,1626,create_order,26/08/22 08:54
1235,1627,create_order,26/08/22 08:54
1234,1628,create_order,26/08/22 08:54
1236,1629,create_order,26/08/22 08:55
1237,1630,create_order,26/08/22 08:57
939,1631,create_order,26/08/22 08:58
1237,1632,create_order,26/08/22 08:59
1238,1633,create_order,26/08/22 09:00
1239,1634,create_order,26/08/22 09:01
1240,1635,create_order,26/08/22 09:01
1241,1636,create_order,26/08/22 09:03
1242,1637,create_order,26/08/22 09:04
1243,1638,create_order,26/08/22 09:04
1237,1632,cancel_order,26/08/22 09:04
1244,1639,create_order,26/08/22 09:05
1245,1640,create_order,26/08/22 09:05
1246,1641,create_order,26/08/22 09:06
1247,1642,create_order,26/08/22 09:07
1248,1643,create_order,26/08/22 09:07
1249,1644,create_order,26/08/22 09:09
1250,1645,create_order,26/08/22 09:09
1251,1646,create_order,26/08/22 09:12
533,1647,create_order,26/08/22 09:12
189,1648,create_order,26/08/22 09:13
825,1649,create_order,26/08/22 09:17
1252,1650,create_order,26/08/22 09:17
189,1651,create_order,26/08/22 09:17
839,1652,create_order,26/08/22 09:18
1253,1653,create_order,26/08/22 09:20
1254,1654,create_order,26/08/22 09:21
939,1655,create_order,26/08/22 09:22
882,1656,create_order,26/08/22 09:22
1255,1657,create_order,26/08/22 09:23
1256,1658,create_order,26/08/22 09:23
1013,1659,create_order,26/08/22 09:24
1257,1660,create_order,26/08/22 09:24
839,1652,cancel_order,26/08/22 09:24
1258,1661,create_order,26/08/22 09:25
1259,1662,create_order,26/08/22 09:25
1260,1663,create_order,26/08/22 09:26
1261,1664,create_order,26/08/22 09:26
882,1656,cancel_order,26/08/22 09:27
1262,1665,create_order,26/08/22 09:28
1263,1666,create_order,26/08/22 09:29
1264,1667,create_order,26/08/22 09:29
1265,1668,create_order,26/08/22 09:30
867,1669,create_order,26/08/22 09:31
1266,1670,create_order,26/08/22 09:32
20,1671,create_order,26/08/22 09:33
1265,1672,create_order,26/08/22 09:34
122,1673,create_order,26/08/22 09:34
1267,1674,create_order,26/08/22 09:36
1268,1675,create_order,26/08/22 09:37
1269,1676,create_order,26/08/22 09:37
1270,1677,create_order,26/08/22 09:37
1271,1679,create_order,26/08/22 09:38
1269,1678,create_order,26/08/22 09:38
1272,1680,create_order,26/08/22 09:39
974,1681,create_order,26/08/22 09:39
20,1671,cancel_order,26/08/22 09:40
1273,1682,create_order,26/08/22 09:40
1274,1683,create_order,26/08/22 09:43
863,1684,create_order,26/08/22 09:44
1275,1685,create_order,26/08/22 09:44
1276,1686,create_order,26/08/22 09:47
1277,1687,create_order,26/08/22 09:48
1278,1688,create_order,26/08/22 09:50
825,1689,create_order,26/08/22 09:50
1279,1690,create_order,26/08/22 09:51
1151,1691,create_order,26/08/22 09:51
575,1692,create_order,26/08/22 09:53
1280,1693,create_order,26/08/22 09:54
1281,1694,create_order,26/08/22 09:55
1282,1695,create_order,26/08/22 09:58
1283,1696,create_order,26/08/22 09:59
1284,1697,create_order,26/08/22 10:00
1285,1698,create_order,26/08/22 10:00
1154,1699,create_order,26/08/22 10:01
1285,1700,create_order,26/08/22 10:01
1286,1701,create_order,26/08/22 10:02
1287,1702,create_order,26/08/22 10:02
1288,1703,create_order,26/08/22 10:02
1288,1704,create_order,26/08/22 10:02
1289,1705,create_order,26/08/22 10:03
1285,1706,create_order,26/08/22 10:03
1227,1707,create_order,26/08/22 10:04
1288,1708,create_order,26/08/22 10:04
1284,1709,create_order,26/08/22 10:04
1290,1710,create_order,26/08/22 10:04
284,1711,create_order,26/08/22 10:04
1291,1712,create_order,26/08/22 10:08
1292,1713,create_order,26/08/22 10:09
1288,1703,cancel_order,26/08/22 10:10
1227,1707,cancel_order,26/08/22 10:10
385,1714,create_order,26/08/22 10:11
1293,1715,create_order,26/08/22 10:12
1294,1716,create_order,26/08/22 10:13
1295,1717,create_order,26/08/22 10:14
1296,1718,create_order,26/08/22 10:15
1297,1719,create_order,26/08/22 10:16
1298,1720,create_order,26/08/22 10:16
1299,1721,create_order,26/08/22 10:20
1300,1722,create_order,26/08/22 10:21
1301,1723,create_order,26/08/22 10:21
1041,1724,create_order,26/08/22 10:21
491,1725,create_order,26/08/22 10:21
1302,1726,create_order,26/08/22 10:22
1303,1727,create_order,26/08/22 10:23
1304,1728,create_order,26/08/22 10:24
1305,1729,create_order,26/08/22 10:24
668,1730,create_order,26/08/22 10:25
1306,1731,create_order,26/08/22 10:27
1301,1723,cancel_order,26/08/22 10:27
1306,1732,create_order,26/08/22 10:27
1307,1733,create_order,26/08/22 10:27
1308,1734,create_order,26/08/22 10:28
1309,1735,create_order,26/08/22 10:28
1310,1736,create_order,26/08/22 10:28
1311,1737,create_order,26/08/22 10:28
1311,1738,create_order,26/08/22 10:28
632,1739,create_order,26/08/22 10:32
1305,1729,cancel_order,26/08/22 10:32
1312,1740,create_order,26/08/22 10:33
1313,1741,create_order,26/08/22 10:33
1307,1733,cancel_order,26/08/22 10:33
1314,1742,create_order,26/08/22 10:35
1315,1743,create_order,26/08/22 10:36
761,1744,create_order,26/08/22 10:36
766,1745,create_order,26/08/22 10:38
1316,1746,create_order,26/08/22 10:38
1317,1747,create_order,26/08/22 10:39
1133,1748,create_order,26/08/22 10:39
1318,1749,create_order,26/08/22 10:40
1319,1750,create_order,26/08/22 10:40
1320,1751,create_order,26/08/22 10:40
649,1752,create_order,26/08/22 10:40
1321,1753,create_order,26/08/22 10:41
1322,1754,create_order,26/08/22 10:41
1323,1755,create_order,26/08/22 10:41
259,1756,create_order,26/08/22 10:41
1111,1757,create_order,26/08/22 10:45
1324,1758,create_order,26/08/22 10:46
1325,1759,create_order,26/08/22 10:46
1326,1760,create_order,26/08/22 10:48
1327,1761,create_order,26/08/22 10:48
1328,1762,create_order,26/08/22 10:50
1329,1763,create_order,26/08/22 10:51
1330,1764,create_order,26/08/22 10:53
1331,1765,create_order,26/08/22 10:54
1332,1766,create_order,26/08/22 10:54
1333,1767,create_order,26/08/22 10:55
1334,1768,create_order,26/08/22 10:55
1335,1769,create_order,26/08/22 10:56
1336,1770,create_order,26/08/22 10:59
1337,1771,create_order,26/08/22 11:00
1338,1772,create_order,26/08/22 11:00
1339,1773,create_order,26/08/22 11:01
465,1774,create_order,26/08/22 11:02
1340,1775,create_order,26/08/22 11:02
1341,1776,create_order,26/08/22 11:03
1342,1777,create_order,26/08/22 11:04
1343,1778,create_order,26/08/22 11:04
1170,1779,create_order,26/08/22 11:05
1344,1780,create_order,26/08/22 11:05
1345,1781,create_order,26/08/22 11:05
1344,1782,create_order,26/08/22 11:08
1344,1783,create_order,26/08/22 11:09
914,1784,create_order,26/08/22 11:09
1346,1785,create_order,26/08/22 11:11
1347,1786,create_order,26/08/22 11:12
101,1787,create_order,26/08/22 11:12
1346,1788,create_order,26/08/22 11:14
1348,1789,create_order,26/08/22 11:16
1349,1790,create_order,26/08/22 11:17
1350,1791,create_order,26/08/22 11:18
359,1792,create_order,26/08/22 11:19
852,1793,create_order,26/08/22 11:19
1351,1794,create_order,26/08/22 11:21
1352,1795,create_order,26/08/22 11:22
1178,1796,create_order,26/08/22 11:23
1353,1797,create_order,26/08/22 11:24
1354,1798,create_order,26/08/22 11:24
1355,1799,create_order,26/08/22 11:25
1356,1800,create_order,26/08/22 11:25
124,1801,create_order,26/08/22 11:26
1357,1802,create_order,26/08/22 11:27
1358,1803,create_order,26/08/22 11:29
1359,1804,create_order,26/08/22 11:30
1360,1805,create_order,26/08/22 11:30
1355,1799,cancel_order,26/08/22 11:30
1361,1806,create_order,26/08/22 11:31
1356,1800,cancel_order,26/08/22 11:33
1001,1807,create_order,26/08/22 11:34
1362,1808,create_order,26/08/22 11:35
1363,1809,create_order,26/08/22 11:37
1360,1805,cancel_order,26/08/22 11:38
1364,1810,create_order,26/08/22 11:38
1365,1811,create_order,26/08/22 11:40
1366,1812,create_order,26/08/22 11:40
1367,1813,create_order,26/08/22 11:40
1368,1814,create_order,26/08/22 11:41
1369,1815,create_order,26/08/22 11:41
1157,1816,create_order,26/08/22 11:41
1370,1817,create_order,26/08/22 11:42
129,1818,create_order,26/08/22 11:45
1371,1819,create_order,26/08/22 11:47
1372,1820,create_order,26/08/22 11:50
1262,1821,create_order,26/08/22 11:50
1373,1822,create_order,26/08/22 11:50
1374,1823,create_order,26/08/22 11:51
1375,1824,create_order,26/08/22 11:51
1376,1825,create_order,26/08/22 11:52
1262,1826,create_order,26/08/22 11:52
1377,1827,create_order,26/08/22 11:53
1378,1828,create_order,26/08/22 11:54
1379,1829,create_order,26/08/22 11:54
1380,1830,create_order,26/08/22 11:55
1372,1820,cancel_order,26/08/22 11:56
1381,1831,create_order,26/08/22 11:56
1382,1832,create_order,26/08/22 11:57
1383,1833,create_order,26/08/22 11:57
1262,1821,cancel_order,26/08/22 11:57
1384,1834,create_order,26/08/22 11:58
1385,1835,create_order,26/08/22 11:58
1386,1836,create_order,26/08/22 11:58
1377,1827,cancel_order,26/08/22 11:59
1360,1837,create_order,26/08/22 11:59
1387,1838,create_order,26/08/22 12:00
120,1839,create_order,26/08/22 12:00
1382,1832,cancel_order,26/08/22 12:01
1049,1840,create_order,26/08/22 12:01
1388,1841,create_order,26/08/22 12:01
1389,1842,create_order,26/08/22 12:02
1390,1843,create_order,26/08/22 12:02
1230,1844,create_order,26/08/22 12:05
1391,1845,create_order,26/08/22 12:05
1391,1846,create_order,26/08/22 12:08
1392,1847,create_order,26/08/22 12:08
1393,1848,create_order,26/08/22 12:08
1394,1849,create_order,26/08/22 12:08
1395,1850,create_order,26/08/22 12:08
1237,1851,create_order,26/08/22 12:09
1396,1852,create_order,26/08/22 12:09
1397,1853,create_order,26/08/22 12:10
604,1854,create_order,26/08/22 12:12
1398,1855,create_order,26/08/22 12:12
1399,1856,create_order,26/08/22 12:13
1400,1857,create_order,26/08/22 12:13
1401,1858,create_order,26/08/22 12:14
1402,1859,create_order,26/08/22 12:14
1220,1860,create_order,26/08/22 12:15
1403,1861,create_order,26/08/22 12:16
1404,1862,create_order,26/08/22 12:17
128,1863,create_order,26/08/22 12:18
1033,1864,create_order,26/08/22 12:18
1033,1865,create_order,26/08/22 12:18
1405,1866,create_order,26/08/22 12:18
1406,1867,create_order,26/08/22 12:18
1403,1868,create_order,26/08/22 12:18
1407,1869,create_order,26/08/22 12:20
1343,1870,create_order,26/08/22 12:22
1408,1871,create_order,26/08/22 12:23
1409,1872,create_order,26/08/22 12:24
1343,1870,cancel_order,26/08/22 12:27
1410,1873,create_order,26/08/22 12:31
1411,1874,create_order,26/08/22 12:32
1412,1875,create_order,26/08/22 12:32
1413,1876,create_order,26/08/22 12:33
1414,1877,create_order,26/08/22 12:35
1415,1878,create_order,26/08/22 12:38
1416,1879,create_order,26/08/22 12:39
1414,1880,create_order,26/08/22 12:39
1417,1881,create_order,26/08/22 12:39
1418,1882,create_order,26/08/22 12:40
1419,1883,create_order,26/08/22 12:41
1420,1884,create_order,26/08/22 12:42
1221,1885,create_order,26/08/22 12:42
1421,1886,create_order,26/08/22 12:42
1422,1887,create_order,26/08/22 12:43
1423,1888,create_order,26/08/22 12:43
1424,1889,create_order,26/08/22 12:43
1420,1890,create_order,26/08/22 12:43
1425,1891,create_order,26/08/22 12:44
1418,1892,create_order,26/08/22 12:44
1421,1893,create_order,26/08/22 12:44
1426,1894,create_order,26/08/22 12:45
1046,1895,create_order,26/08/22 12:49
1427,1896,create_order,26/08/22 12:51
1428,1897,create_order,26/08/22 12:51
440,1898,create_order,26/08/22 12:53
651,1899,create_order,26/08/22 12:56
1429,1900,create_order,26/08/22 12:57
1430,1901,create_order,26/08/22 12:58
1431,1902,create_order,26/08/22 12:59
1432,1903,create_order,26/08/22 13:01
1433,1904,create_order,26/08/22 13:02
1434,1905,create_order,26/08/22 13:02
1098,1906,create_order,26/08/22 13:02
1435,1907,create_order,26/08/22 13:04
1435,1908,create_order,26/08/22 13:04
1436,1909,create_order,26/08/22 13:06
1437,1910,create_order,26/08/22 13:07
1438,1911,create_order,26/08/22 13:07
1439,1912,create_order,26/08/22 13:07
1440,1913,create_order,26/08/22 13:08
1441,1914,create_order,26/08/22 13:08
1442,1915,create_order,26/08/22 13:09
1443,1916,create_order,26/08/22 13:10
1444,1917,create_order,26/08/22 13:11
1009,1918,create_order,26/08/22 13:12
241,1919,create_order,26/08/22 13:12
1445,1920,create_order,26/08/22 13:13
1446,1921,create_order,26/08/22 13:13
1447,1922,create_order,26/08/22 13:14
1448,1923,create_order,26/08/22 13:15
1449,1924,create_order,26/08/22 13:15
1450,1925,create_order,26/08/22 13:18
1451,1926,create_order,26/08/22 13:19
994,1927,create_order,26/08/22 13:19
1329,1928,create_order,26/08/22 13:20
1452,1929,create_order,26/08/22 13:20
1453,1930,create_order,26/08/22 13:21
1454,1931,create_order,26/08/22 13:22
1455,1932,create_order,26/08/22 13:24
123,1933,create_order,26/08/22 13:26
1456,1934,create_order,26/08/22 13:26
